,Unnamed: 0,name,rating,reviews,ctype,hq,old,employees
760,10.0,Viraj Profiles,3.8,(650 Reviews),Private,"Mumbai,Maharashtra + 15 more",22 years old,5k-10k Employees (India)
761,11.0,Dhoot Transmissi...,3.5,(650 Reviews),Private,"Mumbai,Maharashtra + 17 more",24 years old,201-500 Employees (India)
762,12.0,Suryoday Small F...,4.0,(648 Reviews),Private,"Mumbai,Maharashtra + 114 more",14 years old,1k-5k Employees (India)
763,13.0,Mahindra CIE Aut...,3.9,(648 Reviews),Public,"Mumbai,Maharashtra + 28 more",23 years old,1k-5k Employees (India)
764,14.0,1point1 Solution...,3.3,(647 Reviews),Public,"Navi Mumbai,Maharashtra + 11 more",14 years old,5k-10k Employees (India)
765,15.0,Tata Group,4.1,(50.1k Reviews),Mumbai + 96 more,154 years old,1 Lakh+ Employees (India),
766,16.0,Spicer India,4.4,(646 Reviews),Private,"Delhi/NCR,Delhi + 34 more",29 years old,1k-5k Employees (India)
767,17.0,Newgen Software ...,3.6,(646 Reviews),Public,"New Delhi,Delhi + 21 more",30 years old,1k-5k Employees (India)
768,18.0,Thyrocare Techno...,3.3,(646 Reviews),Public,"Mumbai,Maharashtra + 39 more",26 years old,1k-5k Employees (India)
769,19.0,FirstCry,3.8,(646 Reviews),Private,"Pune,Maharashtra + 72 more",12 years old,1k-5k Employees (India)
770,20.0,Alstom,4.0,(1.8k Reviews),Private,Saint-Ouen + 48 more,94 years old,5k-10k Employees (India)
771,21.0,Altruist Technol...,3.1,(644 Reviews),Private,"Chandigarh,Union Territory Of Chandigarh + 19 more",17 years old,51-200 Employees (India)
772,22.0,Automotive Manuf...,4.0,(644 Reviews),Private,"Mumbai,Maharashtra + 93 more",74 years old,1k-5k Employees (India)
773,23.0,Nirma,4.3,(643 Reviews),Private,"Ahmedabad,Gujarat + 50 more",32 years old,10k-50k Employees (India)
774,24.0,Spandana Sphoort...,3.6,(643 Reviews),Public,"Hyderabad/Secunderabad,Telangana + 183 more",24 years old,5k-10k Employees (India)
775,25.0,Eaton Corporatio...,4.1,(641 Reviews),Public,"Cleveland,Ohio + 14 more",111 years old,5k-10k Employees (India)
776,26.0,FastInfo,4.6,(925 Reviews),Private,"Kolkata,West Bengal + 5 more",3 years old,501-1k Employees (India)
777,27.0,Paytm Payments B...,3.9,(640 Reviews),Public,"Noida,Uttar Pradesh + 80 more",6 years old,1k-5k Employees (India)
778,28.0,MDIndia Health I...,4.0,(640 Reviews),Private,"Pune,Maharashtra + 58 more",22 years old,5k-10k Employees (India)
779,29.0,Barbeque Nation,4.2,(639 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 55 more",16 years old,5k-10k Employees (India)
780,0.0,Next Education I...,3.7,(639 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 66 more",15 years old,501-1k Employees (India)
781,1.0,Kirloskar Oil En...,4.0,(638 Reviews),Public,"Pune,Maharashtra + 67 more",76 years old,1k-5k Employees (India)
782,2.0,TE Connectivity,4.2,(636 Reviews),Private,"Schaffhausen,Schaffhausen + 9 more",81 years old,1k-5k Employees (India)
783,3.0,Slk Software Ser...,3.7,(635 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 6 more",22 years old,1k-5k Employees (India)
784,4.0,AstraZeneca,4.2,(634 Reviews),Public,"Cambridge,Cambridgeshire + 32 more",23 years old,1k-5k Employees (India)
785,5.0,Parexel Internat...,4.2,(633 Reviews),Private,Massachusetts + 6 more,40 years old,1k-5k Employees (India)
786,6.0,Schaeffler India,4.3,(633 Reviews),Public,"Mumbai,Maharashtra + 19 more",76 years old,1k-5k Employees (India)
787,7.0,Jaquar,4.2,(633 Reviews),Private,Gurgaon + 71 more,62 years old,1k-5k Employees (India)
788,8.0,Apco Infratech,3.9,(632 Reviews),Private,"Lucknow,Uttar Pradesh + 52 more",30 years old,1k-5k Employees (India)
789,9.0,Hathway,3.8,(631 Reviews),Private,"Mumbai,Maharashtra + 41 more",63 years old,1k-5k Employees (India)
790,10.0,Telenor,4.4,(657 Reviews),Private,"Fornebu,Fornebu + 119 more",13 years old,1k-5k Employees (India)
791,11.0,SNC-Lavalin,4.4,(627 Reviews),Public,"Montreal,Quebec + 49 more",111 years old,1k-5k Employees (India)
792,12.0,Nilkamal,3.9,(716 Reviews),Public,"Mumbai,Maharashtra + 81 more",41 years old,1k-5k Employees (India)
793,13.0,Pricol,3.9,(697 Reviews),Public,"Coimbatore,Tamil Nadu + 17 more",47 years old,1k-5k Employees (India)
794,14.0,Eureka Outsourci...,3.1,(626 Reviews),Private,"Thane,Maharashtra + 14 more",20 years old,1k-5k Employees (India)
795,15.0,Future Supply Ch...,4.3,(626 Reviews),Public,"Mumbai,Maharashtra + 56 more",16 years old,1k-5k Employees (India)
796,16.0,IndiaFirst Life ...,4.2,(625 Reviews),Government,"Mumbai,Maharashtra + 120 more",13 years old,1k-5k Employees (India)
797,17.0,ABC,3.9,(625 Reviews),Public,New York + 81 more,79 years old,1k-5k Employees (Global)
798,18.0,VIP Industries,4.0,(624 Reviews),Public,"Mumbai,Maharashtra + 74 more",51 years old,501-1k Employees (India)
799,19.0,Photon Interacti...,4.3,(624 Reviews),Private,London + 7 more,23 years old,1k-5k Employees (India)
800,20.0,Ruchi Soya Indus...,4.1,(624 Reviews),Public,"Mumbai,Maharashtra + 94 more",36 years old,1k-5k Employees (India)
801,21.0,Infogain,3.8,(624 Reviews),Private,"Los Gatos,California + 12 more",32 years old,1k-5k Employees (India)
802,22.0,CADD Centre Trai...,3.9,(623 Reviews),Private,"Chennai,Tamil Nadu + 112 more",34 years old,1k-5k Employees (India)
803,23.0,Shriram Life Ins...,4.1,(622 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 175 more",17 years old,50k-1 Lakh Employees (India)
804,24.0,OM Logistics,4.1,(622 Reviews),Private,"Delhi/NCR,Delhi + 85 more",23 years old,1k-5k Employees (India)
805,25.0,Clover Infotech,3.7,(622 Reviews),Private,Mumbai + 12 more,28 years old,1k-5k Employees (India)
806,26.0,TK Elevator,4.1,(1.3k Reviews),Private,Essen + 60 more,27 years old,1k-5k Employees (India)
807,27.0,Episource,3.9,(621 Reviews),Private,"Gardena,California + 8 more",16 years old,1k-5k Employees (India)
808,28.0,Hatsun Agro Prod...,4.0,(621 Reviews),Public,"Chennai,Tamil Nadu + 72 more",52 years old,1k-5k Employees (India)
809,29.0,Fluor Daniel Ind...,4.0,(621 Reviews),Private,"Irving,Texas + 17 more",110 years old,501-1k Employees (India)
810,0.0,PNC Infratech,4.0,(620 Reviews),Public,"Delhi/NCR,Delhi + 58 more",23 years old,5k-10k Employees (India)
811,1.0,Aarvee Associate...,3.8,(620 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 97 more",33 years old,1k-5k Employees (India)
812,2.0,Thomas Cook,3.9,(619 Reviews),Public,"Mumbai,Maharashtra + 66 more",141 years old,1k-5k Employees (India)
813,3.0,Google,4.4,(899 Reviews),Private,"Mountain View,California + 61 more",24 years old,10k-50k Employees (India)
814,4.0,JSW Cement,4.0,(615 Reviews),Private,"Mumbai,Maharashtra + 85 more",13 years old,1k-5k Employees (India)
815,5.0,Hyundai Mobis,3.8,(614 Reviews),Private,"Kanchipuram,Tamil Nadu + 31 more",5 years old,51-200 Employees (India)
816,6.0,THE LEELA PALACE...,4.2,(613 Reviews),Private,"Mumbai,Maharashtra + 24 more",39 years old,1k-5k Employees (India)
817,7.0,Sansera Engineer...,4.2,(613 Reviews),Public,"Bangalore/Bengaluru,Karnataka + 16 more",36 years old,501-1k Employees (India)
818,8.0,Shubham Housing ...,4.1,(611 Reviews),Private,"Gurgaon,Haryana + 87 more",12 years old,10k-50k Employees (India)
819,9.0,Rockman Industri...,3.7,(611 Reviews),Private,"Delhi/NCR,Delhi + 26 more",62 years old,1k-5k Employees (India)
820,10.0,Hinduja Leyland ...,4.1,(841 Reviews),Private,"Chennai,Tamil Nadu + 178 more",16 years old,1k-5k Employees (India)
821,11.0,Acme Cleantech S...,3.9,(609 Reviews),Private,"Gurgaon/Gurugram,Haryana + 75 more",19 years old,1k-5k Employees (India)
822,12.0,Gujarat Fluoroch...,4.2,(609 Reviews),Private,"Noida,Uttar Pradesh + 19 more",35 years old,1k-5k Employees (India)
823,13.0,SAI Life Science...,3.8,(609 Reviews),Public,Hyderabad + 6 more,23 years old,1k-5k Employees (India)
824,14.0,Capacit'e Infrap...,3.8,(636 Reviews),Public,"Mumbai,Maharashtra + 23 more",10 years old,501-1k Employees (India)
825,15.0,Sri Chaitanya Ed...,3.9,(607 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 57 more",36 years old,51-200 Employees (India)
826,16.0,Novo Nordisk,4.0,(605 Reviews),Private,"New York City,New York + 50 more",99 years old,1k-5k Employees (India)
827,17.0,NEC,4.2,(1.2k Reviews),Private,Tokyo + 30 more,123 years old,1k-5k Employees (India)
828,18.0,Nexa,4.1,(604 Reviews),Private,"Delhi/NCR,Delhi + 147 more",7 years old,1k-5k Employees (India)
829,19.0,C.R.I. Pumps,3.9,(604 Reviews),Private,"Coimbatore,Tamil Nadu + 48 more",61 years old,1k-5k Employees (India)
830,20.0,Micromax Informa...,3.9,(870 Reviews),Private,"Gurgaon/Gurugram,Haryana + 103 more",22 years old,1k-5k Employees (India)
831,21.0,Colgate Palmoliv...,4.3,(602 Reviews),Public,"New York,New York + 87 more",85 years old,1k-5k Employees (India)
832,22.0,Yashoda Hospital...,3.9,(601 Reviews),Private,"Ghaziabad,Uttar Pradesh + 18 more",33 years old,501-1k Employees (India)
833,23.0,Morgan Stanley,4.1,(601 Reviews),Private,"New York,New York + 11 more",91 years old,10k-50k Employees (India)
834,24.0,Reliance Capital,4.0,(4.2k Reviews),Public,"Navi Mumbai,Maharashtra + 78 more",17 years old,10k-50k Employees (India)
835,25.0,Marks & Spencer,4.4,(597 Reviews),Private,London + 48 more,138 years old,1k-5k Employees (India)
836,26.0,Pizza Hut,4.0,(596 Reviews),Private,"Plano,Texas + 78 more",64 years old,1k-5k Employees (India)
837,27.0,Kirloskar Brothe...,4.1,(631 Reviews),Public,Pune + 48 more,134 years old,1k-5k Employees (India)
838,28.0,Medlife,3.6,(608 Reviews),Private,"Bangalore,Karnataka + 29 more",8 years old,1k-5k Employees (India)
839,0.0,Indusind Marketi...,4.1,(594 Reviews),Private,"Chennai,Tamil Nadu + 232 more",20 years old,501-1k Employees (India)
840,1.0,C&S Electric,3.9,(594 Reviews),Private,"Delhi/NCR,New Delhi + 40 more",56 years old,5k-10k Employees (India)
841,2.0,Hindustan Zinc,3.9,(593 Reviews),Public,"Udaipur,Rajasthan + 22 more",56 years old,1k-5k Employees (India)
842,3.0,RBL FinServe,4.0,(593 Reviews),Private,"Mumbai,Maharashtra + 206 more",17 years old,5k-10k Employees (India)
843,4.0,FLSmidth,3.8,(593 Reviews),Private,"Copenhagen,Valby + 19 more",140 years old,1k-5k Employees (India)
844,5.0,Sundaram Finance,4.3,(592 Reviews),Public,"Chennai,Tamil Nadu + 171 more",68 years old,1k-5k Employees (India)
845,6.0,Indegene,3.7,(591 Reviews),Private,Princeton + 16 more,24 years old,1k-5k Employees (India)
846,7.0,Sandvik Asia,4.4,(590 Reviews),Private,"Stockholm,Stockholm + 27 more",160 years old,1k-5k Employees (India)
847,8.0,Amara Raja Batte...,4.3,(590 Reviews),Tirupati + 47 more,,,
848,9.0,Tata Advanced Sy...,3.8,(590 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 20 more",15 years old,50k-1 Lakh Employees (India)
849,10.0,GlaxoSmithKline ...,4.6,(609 Reviews),Public,London + 85 more,22 years old,1k-5k Employees (India)
850,11.0,TCS iON,3.8,(588 Reviews),Mumbai + 70 more,11 years old,1k-5k Employees (India),
851,12.0,Gmmco,4.2,(588 Reviews),Private,"Chennai,Tamil Nadu + 69 more",55 years old,1k-5k Employees (India)
852,13.0,Decathlon,4.1,(588 Reviews),Private,Lille + 58 more,46 years old,1k-5k Employees (India)
853,14.0,Atos Global IT S...,4.1,(588 Reviews),"Navi Mumbai,Maharashtra + 12 more",22 years old,10k-50k Employees (India),
854,15.0,Tietoevry,4.3,(588 Reviews),Public,Helsinki + 6 more,2022 years old,1k-5k Employees (India)
855,16.0,LOREAL,4.3,(620 Reviews),Private,Clichy + 65 more,31 years old,1k-5k Employees (India)
856,17.0,Punjab National ...,4.1,(587 Reviews),Private,"Delhi/NCR,Delhi + 129 more",128 years old,50k-1 Lakh Employees (India)
857,18.0,Pramerica Life I...,3.9,(587 Reviews),Private,Gurgaon + 110 more,8 years old,1k-5k Employees (India)
858,19.0,Unicharm,4.3,(590 Reviews),Private,"Mita,Tokyo + 105 more",61 years old,1k-5k Employees (India)
859,20.0,Ion Exchange Ind...,3.9,(586 Reviews),Public,"Mumbai,Maharashtra + 67 more",58 years old,1k-5k Employees (India)
860,21.0,Perfetti Van Mel...,4.3,(585 Reviews),Private,Lainate + 87 more,21 years old,1k-5k Employees (India)
861,22.0,CRB Tech Solutio...,4.4,(584 Reviews),Private,"Pune,Maharashtra + 5 more",21 years old,501-1k Employees (India)
862,23.0,INDO-MIM,4.2,(583 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 12 more",24 years old,1k-5k Employees (India)
863,24.0,Adobe,4.4,(583 Reviews),Public,"San Jose,California + 12 more",25 years old,5k-10k Employees (India)
864,25.0,Centum Electroni...,3.9,(580 Reviews),Public,"Bangalore/Bengaluru,Karnataka + 8 more",28 years old,1k-5k Employees (India)
865,26.0,eClinicalWorks,4.2,(579 Reviews),Private,"Westborough,Massachusetts + 9 more",23 years old,1k-5k Employees (India)
866,27.0,Ivrcl Infrastruc...,4.4,(578 Reviews),Public,"Hyderabad/Secunderabad,Telangana + 54 more",35 years old,1k-5k Employees (India)
867,28.0,KEI Industries,4.1,(578 Reviews),Public,"Delhi/NCR,Delhi + 62 more",54 years old,5k-10k Employees (India)
868,29.0,Edelweiss Tokio ...,3.9,(578 Reviews),"Mumbai,Maharashtra + 95 more",11 years old,1k-5k Employees (India),
869,0.0,Greaves Cotton,4.1,(578 Reviews),Public,"Mumbai,Maharashtra + 28 more",163 years old,1k-5k Employees (India)
870,1.0,Fidelity Investm...,4.3,(1.2k Reviews),Private,"Boston,Massachusetts + 8 more",76 years old,5k-10k Employees (India)
871,2.0,Patra Corporatio...,3.7,(577 Reviews),Private,"El Dorado Hills,California + 9 more",17 years old,1k-5k Employees (India)
872,3.0,Schindler,4.1,(576 Reviews),Pune + 43 more,,,
873,4.0,Olam,4.0,(575 Reviews),Public,"Chennai,Tamil Nadu + 37 more",33 years old,1k-5k Employees (India)
874,5.0,Globiva,3.1,(573 Reviews),Private,"Gurgaon/Gurugram,Haryana + 12 more",5 years old,1k-5k Employees (India)
875,6.0,Bank of India,3.9,(573 Reviews),Private,"Mumbai,Maharashtra + 132 more",116 years old,50k-1 Lakh Employees (India)
876,7.0,Sunknowledge Ser...,4.3,(573 Reviews),Private,"New York,New York + 2 more",16 years old,51-200 Employees (India)
877,8.0,Samsung Engineer...,4.3,(573 Reviews),Private,"Suwon-Si,Gyeonggi-Do + 39 more",16 years old,1k-5k Employees (India)
878,9.0,Jakson Group,3.8,(572 Reviews),Private,"Noida,Uttar Pradesh + 61 more",75 years old,1k-5k Employees (India)
879,10.0,Tata steel BSL,4.0,(572 Reviews),Public,"Mumbai,Maharashtra + 27 more",35 years old,10k-50k Employees (India)
880,11.0,Galfar,4.2,(572 Reviews),Private,Muscat + 27 more,50 years old,1k-5k Employees (India)
881,12.0,Meril,3.9,(572 Reviews),Private,"Vapi,Gujarat + 48 more",16 years old,1k-5k Employees (India)
882,13.0,Panacea Biotec,4.0,(583 Reviews),Public,"Delhi/NCR,New Delhi + 44 more",38 years old,1k-5k Employees (India)
883,14.0,Duck Creek Techn...,4.7,(571 Reviews),LLP,"Boston,Massachusetts + 3 more",22 years old,501-1k Employees (India)
884,15.0,Bharti Infratel,4.4,(571 Reviews),Public,"Gurgaon/Gurugram,Haryana + 65 more",16 years old,1k-5k Employees (India)
885,16.0,Future Focus Inf...,3.5,(571 Reviews),Private,Chennai + 46 more,25 years old,1k-5k Employees (India)
886,17.0,Mahindra First C...,4.1,(571 Reviews),Private,"Mumbai,Maharashtra + 100 more",28 years old,1k-5k Employees (India)
887,18.0,UpGrad,3.4,(573 Reviews),Private,"San Francisco,California + 28 more",7 years old,1k-5k Employees (India)
888,19.0,Indiabulls Ventu...,3.5,(568 Reviews),Public,"Mumbai,Maharashtra + 73 more",27 years old,1k-5k Employees (India)
889,20.0,QualityKiosk Tec...,3.8,(568 Reviews),Private,"Mumbai,Maharashtra + 11 more",22 years old,1k-5k Employees (India)
890,21.0,Sykes Business S...,3.5,(568 Reviews),Private,"Tampa,Florida + 14 more",45 years old,10k-50k Employees (India)
891,22.0,Aviva Life Insur...,4.0,(568 Reviews),JV,London + 82 more,326 years old,1k-5k Employees (India)
892,23.0,Canara Bank,3.7,(1.9k Reviews),Public,"Bangalore/Bengaluru,Karnataka + 115 more",116 years old,50k-1 Lakh Employees (India)
893,24.0,Iris Software,4.3,(566 Reviews),Private,"Edison,New Jersey + 6 more",31 years old,1k-5k Employees (India)
894,25.0,Mswipe Technolog...,3.1,(565 Reviews),Private,"Mumbai,Maharashtra + 70 more",11 years old,1k-5k Employees (India)
895,26.0,The Ramco Cement...,4.2,(565 Reviews),Public,"Chennai,Tamil Nadu + 69 more",61 years old,1k-5k Employees (India)
896,27.0,Star Union Dai-i...,3.9,(565 Reviews),Government,"Navi Mumbai,Maharashtra + 129 more",13 years old,1k-5k Employees (India)
897,28.0,Syngenta,4.3,(564 Reviews),Private,"Basel,Basel + 105 more",22 years old,1k-5k Employees (India)
898,29.0,Fareportal,3.3,(563 Reviews),Private,"New York,New York + 7 more",20 years old,1k-5k Employees (India)
899,0.0,Wheelseye Techno...,4.0,(563 Reviews),Private,"Gurgaon,Haryana + 128 more",5 years old,11-50 Employees (India)
900,1.0,EPAM Systems,3.9,(568 Reviews),"Newtown,Pennsylvania + 11 more",29 years old,5k-10k Employees (India),
901,2.0,Huhtamaki,4.2,(561 Reviews),Private,Espoo + 29 more,87 years old,1k-5k Employees (India)
902,3.0,Neel Metal Produ...,4.2,(561 Reviews),Gurgaon + 26 more,201-500 Employees (India),,
903,4.0,Hindustan Sanita...,4.1,(560 Reviews),Public,"Gurgaon/Gurugram,Haryana + 53 more",62 years old,1k-5k Employees (India)
904,5.0,Imperial Auto In...,3.8,(559 Reviews),Public,"Faridabad,Haryana + 22 more",53 years old,1k-5k Employees (India)
905,6.0,Egis  India Cons...,4.2,(559 Reviews),Private,"Gurgaon/Gurugram,Haryana + 80 more",17 years old,1k-5k Employees (India)
